mAE2_WS_11_66_Refine
 0.99999     0.00000
 0.99390     0.00112
 0.98294     0.00315
 0.96946     0.00568
 0.95362     0.00871
 0.93607     0.01211
 0.91749     0.01575
 0.89925     0.01937
 0.88312     0.02261
 0.86931     0.02540
 0.86550     0.02618
 0.85716     0.02786
 0.84607     0.03011
 0.83556     0.03223
 0.82530     0.03430
 0.81511     0.03634
 0.80483     0.03839
 0.79440     0.04045
 0.78378     0.04255
 0.77299     0.04465
 0.76213     0.04676
 0.75124     0.04885
 0.74039     0.05092
 0.72958     0.05296
 0.71882     0.05496
 0.70807     0.05694
 0.69734     0.05889
 0.68659     0.06080
 0.67583     0.06269
 0.66504     0.06454
 0.65424     0.06636
 0.64342     0.06813
 0.63259     0.06986
 0.62176     0.07153
 0.61092     0.07315
 0.60007     0.07470
 0.58922     0.07619
 0.57836     0.07762
 0.56750     0.07900
 0.55662     0.08032
 0.54574     0.08160
 0.53486     0.08284
 0.52397     0.08404
 0.51307     0.08518
 0.50217     0.08626
 0.49126     0.08728
 0.48035     0.08822
 0.46943     0.08910
 0.45851     0.08991
 0.44758     0.09066
 0.43665     0.09135
 0.42571     0.09200
 0.41477     0.09259
 0.40383     0.09311
 0.39288     0.09356
 0.38194     0.09393
 0.37099     0.09423
 0.36003     0.09446
 0.34908     0.09462
 0.33813     0.09471
 0.32717     0.09475
 0.31622     0.09471
 0.30526     0.09457
 0.29431     0.09433
 0.28336     0.09404
 0.27241     0.09366
 0.26147     0.09319
 0.25053     0.09265
 0.23959     0.09203
 0.22866     0.09133
 0.21773     0.09053
 0.20682     0.08961
 0.19591     0.08859
 0.18501     0.08748
 0.17412     0.08623
 0.16332     0.08488
 0.15235     0.08337
 0.14003     0.08142
 0.12640     0.07899
 0.11238     0.07619
 0.09857     0.07304
 0.08547     0.06965
 0.07346     0.06612
 0.06271     0.06254
 0.05331     0.05903
 0.04520     0.05564
 0.03825     0.05239
 0.03230     0.04935
 0.02720     0.04653
 0.02276     0.04382
 0.01885     0.04112
 0.01544     0.03841
 0.01246     0.03574
 0.00987     0.03310
 0.00763     0.03052
 0.00571     0.02800
 0.00409     0.02552
 0.00274     0.02311
 0.00166     0.02075
 0.00085     0.01844
 0.00030     0.01620
 0.00002     0.01401
 0.00000     0.01185
 0.00026     0.00968
 0.00084     0.00748
 0.00179     0.00530
 0.00307     0.00314
 0.00459     0.00096
 0.00635    -0.00125
 0.00831    -0.00351
 0.01059    -0.00576
 0.01330    -0.00790
 0.01646    -0.00998
 0.02011    -0.01201
 0.02429    -0.01407
 0.02913    -0.01613
 0.03477    -0.01820
 0.04142    -0.02031
 0.04932    -0.02254
 0.05860    -0.02493
 0.06947    -0.02732
 0.08207    -0.02971
 0.09622    -0.03209
 0.11136    -0.03438
 0.12657    -0.03647
 0.14084    -0.03827
 0.15328    -0.03970
 0.16413    -0.04083
 0.17480    -0.04185
 0.18576    -0.04281
 0.19678    -0.04370
 0.20772    -0.04448
 0.21862    -0.04517
 0.22955    -0.04579
 0.24049    -0.04635
 0.25144    -0.04687
 0.26238    -0.04733
 0.27333    -0.04775
 0.28428    -0.04814
 0.29522    -0.04849
 0.30617    -0.04879
 0.31713    -0.04907
 0.32808    -0.04931
 0.33903    -0.04952
 0.34998    -0.04972
 0.36094    -0.04989
 0.37189    -0.05006
 0.38284    -0.05021
 0.39380    -0.05035
 0.40475    -0.05047
 0.41570    -0.05057
 0.42666    -0.05065
 0.43761    -0.05074
 0.44857    -0.05080
 0.45952    -0.05084
 0.47048    -0.05085
 0.48143    -0.05082
 0.49238    -0.05076
 0.50334    -0.05062
 0.51429    -0.05036
 0.52524    -0.05004
 0.53619    -0.04966
 0.54713    -0.04922
 0.55808    -0.04872
 0.56902    -0.04817
 0.57996    -0.04760
 0.59089    -0.04700
 0.60183    -0.04638
 0.61277    -0.04574
 0.62370    -0.04509
 0.63464    -0.04443
 0.64557    -0.04376
 0.65650    -0.04310
 0.66744    -0.04243
 0.67837    -0.04175
 0.68931    -0.04107
 0.70024    -0.04038
 0.71118    -0.03968
 0.72210    -0.03897
 0.73302    -0.03825
 0.74394    -0.03750
 0.75489    -0.03672
 0.76588    -0.03591
 0.77682    -0.03508
 0.78763    -0.03424
 0.79828    -0.03336
 0.80887    -0.03246
 0.81964    -0.03149
 0.83098    -0.03040
 0.84348    -0.02911
 0.85777    -0.02749
 0.86550    -0.02651
 0.87413    -0.02542
 0.89165    -0.02294
 0.90912    -0.02022
 0.92610    -0.01734
 0.94250    -0.01427
 0.95800    -0.01109
 0.97197    -0.00799
 0.98404    -0.00511
 0.99416    -0.00254
 1.00000    -0.00100
