mAE2_WS_5_0_Refine
 0.99999     0.00000
 0.99269     0.00192
 0.98066     0.00509
 0.96725     0.00860
 0.95251     0.01244
 0.93666     0.01656
 0.92008     0.02083
 0.90319     0.02515
 0.88647     0.02938
 0.87066     0.03334
 0.85618     0.03693
 0.84290     0.04019
 0.83046     0.04322
 0.81851     0.04609
 0.80677     0.04889
 0.79504     0.05164
 0.78322     0.05436
 0.77123     0.05707
 0.75906     0.05976
 0.74678     0.06240
 0.73444     0.06499
 0.72209     0.06750
 0.70977     0.06993
 0.69748     0.07227
 0.68521     0.07453
 0.67293     0.07671
 0.66065     0.07882
 0.64834     0.08087
 0.63601     0.08284
 0.62367     0.08475
 0.61131     0.08657
 0.59895     0.08831
 0.58657     0.08996
 0.57418     0.09150
 0.56178     0.09294
 0.54936     0.09427
 0.53693     0.09548
 0.52450     0.09660
 0.51205     0.09762
 0.49960     0.09855
 0.48715     0.09942
 0.47468     0.10019
 0.46221     0.10085
 0.44974     0.10140
 0.43726     0.10188
 0.42478     0.10226
 0.41230     0.10253
 0.39981     0.10268
 0.38733     0.10275
 0.37484     0.10271
 0.36236     0.10258
 0.34987     0.10234
 0.33739     0.10199
 0.32491     0.10153
 0.31244     0.10098
 0.29997     0.10033
 0.28750     0.09959
 0.27505     0.09876
 0.26259     0.09783
 0.25015     0.09681
 0.23771     0.09572
 0.22528     0.09453
 0.21286     0.09325
 0.20046     0.09184
 0.18806     0.09031
 0.17569     0.08866
 0.16333     0.08685
 0.15102     0.08488
 0.13892     0.08277
 0.12728     0.08054
 0.11623     0.07823
 0.10589     0.07587
 0.09629     0.07348
 0.08743     0.07108
 0.07928     0.06868
 0.07180     0.06630
 0.06492     0.06393
 0.05861     0.06156
 0.05280     0.05920
 0.04745     0.05687
 0.04250     0.05455
 0.03794     0.05224
 0.03372     0.04995
 0.02980     0.04769
 0.02617     0.04545
 0.02283     0.04319
 0.01977     0.04087
 0.01696     0.03853
 0.01436     0.03620
 0.01197     0.03386
 0.00981     0.03150
 0.00785     0.02912
 0.00612     0.02672
 0.00458     0.02431
 0.00324     0.02187
 0.00211     0.01942
 0.00119     0.01696
 0.00053     0.01448
 0.00014     0.01201
 0.00000     0.00957
 0.00006     0.00711
 0.00029     0.00463
 0.00081     0.00213
 0.00161    -0.00036
 0.00262    -0.00285
 0.00383    -0.00533
 0.00519    -0.00782
 0.00674    -0.01030
 0.00857    -0.01272
 0.01070    -0.01504
 0.01309    -0.01729
 0.01572    -0.01951
 0.01857    -0.02171
 0.02168    -0.02388
 0.02506    -0.02601
 0.02871    -0.02816
 0.03265    -0.03033
 0.03690    -0.03254
 0.04151    -0.03476
 0.04651    -0.03704
 0.05192    -0.03938
 0.05780    -0.04176
 0.06422    -0.04419
 0.07122    -0.04667
 0.07886    -0.04923
 0.08718    -0.05184
 0.09625    -0.05450
 0.10606    -0.05721
 0.11658    -0.05992
 0.12775    -0.06258
 0.13947    -0.06511
 0.15162    -0.06752
 0.16392    -0.06979
 0.17622    -0.07194
 0.18854    -0.07395
 0.20089    -0.07581
 0.21325    -0.07756
 0.22562    -0.07924
 0.23801    -0.08081
 0.25041    -0.08229
 0.26282    -0.08366
 0.27524    -0.08494
 0.28767    -0.08615
 0.30010    -0.08726
 0.31255    -0.08828
 0.32500    -0.08920
 0.33746    -0.09002
 0.34993    -0.09071
 0.36240    -0.09129
 0.37488    -0.09173
 0.38736    -0.09203
 0.39985    -0.09217
 0.41233    -0.09214
 0.42482    -0.09194
 0.43730    -0.09160
 0.44978    -0.09112
 0.46225    -0.09052
 0.47471    -0.08980
 0.48718    -0.08901
 0.49963    -0.08813
 0.51208    -0.08715
 0.52452    -0.08612
 0.53696    -0.08506
 0.54940    -0.08396
 0.56183    -0.08280
 0.57426    -0.08160
 0.58669    -0.08036
 0.59911    -0.07909
 0.61153    -0.07780
 0.62394    -0.07648
 0.63636    -0.07513
 0.64877    -0.07376
 0.66117    -0.07235
 0.67358    -0.07091
 0.68597    -0.06943
 0.69837    -0.06792
 0.71076    -0.06636
 0.72315    -0.06476
 0.73552    -0.06310
 0.74788    -0.06138
 0.76022    -0.05960
 0.77256    -0.05775
 0.78492    -0.05583
 0.79731    -0.05382
 0.80967    -0.05171
 0.82190    -0.04952
 0.83399    -0.04724
 0.84615    -0.04482
 0.85886    -0.04217
 0.87246    -0.03918
 0.88674    -0.03589
 0.90129    -0.03231
 0.91588    -0.02847
 0.93030    -0.02440
 0.94430    -0.02022
 0.95767    -0.01597
 0.97027    -0.01170
 0.98206    -0.00749
 0.99308    -0.00336
 1.00000    -0.00065
