mAE2_WS_23.569
0.99998373	0.00088274
0.99755722	0.0009688
0.99280661	0.00113678
0.98651677	0.00141586
0.97997266	0.00171954
0.97356963	0.00204267
0.96730828	0.00238241
0.95611459	0.00303019
0.93978655	0.00410116
0.9219507	0.00546637
0.90749717	0.006675
0.9004367	0.00729745
0.89688283	0.00761818
0.89688283	0.00761825
0.89421564	0.00785895
0.88855594	0.00837763
0.87990606	0.00919913
0.87142164	0.01002926
0.86011273	0.01116967
0.84598249	0.01265541
0.83129472	0.01427685
0.8188712	0.01569431
0.80758148	0.01701134
0.79403728	0.01862734
0.77824134	0.02055833
0.75568241	0.02337381
0.727494	0.02697058
0.69141728	0.03161147
0.65758896	0.03591377
0.62535608	0.03988671
0.5969761	0.04325425
0.56212115	0.04717683
0.5318234	0.05029359
0.50595504	0.0526977
0.48454666	0.05457319
0.45664066	0.05676962
0.4311969	0.05841653
0.41403469	0.05936653
0.40567303	0.05980134
0.39724982	0.06020733
0.3887645	0.06057668
0.38021854	0.0609194
0.37161073	0.06123592
0.36316487	0.06150223
0.3572228	0.06166869
0.35423172	0.06174713
0.35049757	0.06184103
0.34294948	0.06200096
0.33118314	0.06215806
0.31949803	0.0622455
0.3077549	0.06225392
0.29607329	0.06218498
0.28057453	0.06199153
0.25349984	0.06139367
0.21479256	0.05956217
0.17069961	0.05563059
0.13344392	0.05045164
0.10734853	0.04554575
0.09007864	0.04164805
0.07781652	0.03852832
0.06611605	0.03518037
0.05504863	0.03163004
0.04585566	0.02832121
0.03864631	0.0254754
0.03149587	0.02245653
0.0247309	0.01927635
0.01872581	0.01603899
0.01539107	0.01407389
0.0134153	0.0128226
0.01219362	0.01200357
0.01187231	0.01178479
0.01151674	0.01154265
0.01062363	0.01092346
0.00890358	0.00958778
0.00744824	0.0082759
0.00570438	0.00648125
0.0037501	0.0040323
0.0018228	0.00080618
0.00064262	-0.00214702
0.00012046	-0.00460773
0	-0.00651028
0.00022872	-0.00836878
0.00078427	-0.00985068
0.00142544	-0.01092136
0.00191278	-0.01156144
0.00236906	-0.01207505
0.00271795	-0.01244679
0.00304449	-0.01274387
0.00322386	-0.01290634
0.00358668	-0.01323469
0.00434251	-0.01387071
0.00556709	-0.01477239
0.00683232	-0.01560571
0.00861913	-0.01666572
0.01106017	-0.01791934
0.01405764	-0.01921895
0.01724493	-0.02042177
0.02122316	-0.02174642
0.02667619	-0.02329842
0.03374361	-0.02496317
0.04057999	-0.0262879
0.04977933	-0.0278359
0.0602677	-0.02927789
0.07360028	-0.03073918
0.0865268	-0.03188206
0.10002685	-0.0328674
0.11336204	-0.0337328
0.12666617	-0.03454181
0.1398841	-0.03529386
0.15771361	-0.03619888
0.1800679	-0.03714235
0.2086139	-0.03806703
0.23538065	-0.03871756
0.26215029	-0.03916594
0.28713721	-0.03942855
0.3139115	-0.03956584
0.34068638	-0.03957766
0.36148751	-0.03949668
0.37632388	-0.03940032
0.38520861	-0.03933291
0.39412263	-0.03925896
0.40306422	-0.03917399
0.41195998	-0.03907748
0.4179903	-0.0390018
0.42100984	-0.03895899
0.42634296	-0.03896312
0.43684673	-0.03895949
0.45062077	-0.03892582
0.4651286	-0.03886255
0.47941411	-0.03876945
0.49347696	-0.03864732
0.50731659	-0.03849588
0.52093482	-0.0383144
0.53432918	-0.03810302
0.56571013	-0.03752672
0.61339438	-0.03625802
0.67878944	-0.03337535
0.74272132	-0.02918073
0.79087406	-0.02476972
0.82194763	-0.02137969
0.83701998	-0.01963583
0.85206771	-0.01779678
0.86709392	-0.01586252
0.8821103	-0.01383559
0.89209187	-0.01242379
0.89707726	-0.01170258
0.89707726	-0.01170251
0.90192658	-0.01120733
0.91154999	-0.01021865
0.92774767	-0.008538
0.94550431	-0.00667964
0.96410269	-0.00471672
0.98143905	-0.00288405
0.99352443	-0.00158066
1	-0.00088274
0.99998319	0.00088259
0.99998373	0.00088274
0.99755722	0.0009688
0.99280661	0.00113678
0.98651677	0.00141586
0.97997266	0.00171954
0.97356963	0.00204267
0.96730828	0.00238241
0.95611459	0.00303019
0.93978655	0.00410116
0.9219507	0.00546637
0.90749717	0.006675
0.9004367	0.00729745
0.89688283	0.00761818
0.89688283	0.00761825
0.89421564	0.00785895
0.88855594	0.00837763
0.87990606	0.00919913
0.87142164	0.01002926
0.86011273	0.01116967
0.84598249	0.01265541
0.83129472	0.01427685
0.8188712	0.01569431
0.80758148	0.01701134
0.79403728	0.01862734
0.77824134	0.02055833
0.75568241	0.02337381
0.727494	0.02697058
0.69141728	0.03161147
0.65758896	0.03591377
0.62535608	0.03988671
0.5969761	0.04325425
0.56212115	0.04717683
0.5318234	0.05029359
0.50595504	0.0526977
0.48454666	0.05457319
0.45664066	0.05676962
0.4311969	0.05841653
0.41403469	0.05936653
0.40567303	0.05980134
0.39724982	0.06020733
0.3887645	0.06057668
0.38021854	0.0609194
0.37161073	0.06123592
0.36316487	0.06150223
0.3572228	0.06166869
0.35423172	0.06174713
0.35049757	0.06184103
0.34294948	0.06200096
0.33118314	0.06215806
0.31949803	0.0622455
0.3077549	0.06225392
0.29607329	0.06218498
0.28057453	0.06199153
0.25349984	0.06139367
0.21479256	0.05956217
0.17069961	0.05563059
0.13344392	0.05045164
0.10734853	0.04554575
0.09007864	0.04164805
0.07781652	0.03852832
0.06611605	0.03518037
0.05504863	0.03163004
0.04585566	0.02832121
0.03864631	0.0254754
0.03149587	0.02245653
0.0247309	0.01927635
0.01872581	0.01603899
0.01539107	0.01407389
0.0134153	0.0128226
0.01219362	0.01200357
0.01187231	0.01178479
0.01151674	0.01154265
0.01062363	0.01092346
0.00890358	0.00958778
0.00744824	0.0082759
0.00570438	0.00648125
0.0037501	0.0040323
0.0018228	0.00080618
0.00064262	-0.00214702
0.00012046	-0.00460773
0	-0.00651028
0.00022872	-0.00836878
0.00078427	-0.00985068
0.00142544	-0.01092136
0.00191278	-0.01156144
0.00236906	-0.01207505
0.00271795	-0.01244679
0.00304449	-0.01274387
0.00322386	-0.01290634
0.00358668	-0.01323469
0.00434251	-0.01387071
0.00556709	-0.01477239
0.00683232	-0.01560571
0.00861913	-0.01666572
0.01106017	-0.01791934
0.01405764	-0.01921895
0.01724493	-0.02042177
0.02122316	-0.02174642
0.02667619	-0.02329842
0.03374361	-0.02496317
0.04057999	-0.0262879
0.04977933	-0.0278359
0.0602677	-0.02927789
0.07360028	-0.03073918
0.0865268	-0.03188206
0.10002685	-0.0328674
0.11336204	-0.0337328
0.12666617	-0.03454181
0.1398841	-0.03529386
0.15771361	-0.03619888
0.1800679	-0.03714235
0.2086139	-0.03806703
0.23538065	-0.03871756
0.26215029	-0.03916594
0.28713721	-0.03942855
0.3139115	-0.03956584
0.34068638	-0.03957766
0.36148751	-0.03949668
0.37632388	-0.03940032
0.38520861	-0.03933291
0.39412263	-0.03925896
0.40306422	-0.03917399
0.41195998	-0.03907748
0.4179903	-0.0390018
0.42100984	-0.03895899
0.42634296	-0.03896312
0.43684673	-0.03895949
0.45062077	-0.03892582
0.4651286	-0.03886255
0.47941411	-0.03876945
0.49347696	-0.03864732
0.50731659	-0.03849588
0.52093482	-0.0383144
0.53432918	-0.03810302
0.56571013	-0.03752672
0.61339438	-0.03625802
0.67878944	-0.03337535
0.74272132	-0.02918073
0.79087406	-0.02476972
0.82194763	-0.02137969
0.83701998	-0.01963583
0.85206771	-0.01779678
0.86709392	-0.01586252
0.8821103	-0.01383559
0.89209187	-0.01242379
0.89707726	-0.01170258
0.89707726	-0.01170251
0.90192658	-0.01120733
0.91154999	-0.01021865
0.92774767	-0.008538
0.94550431	-0.00667964
0.96410269	-0.00471672
0.98143905	-0.00288405
0.99352443	-0.00158066
1	-0.00088274
