mAE2_WS_9_5_Refine
 0.99999     0.00000
 0.99352     0.00139
 0.98237     0.00380
 0.96923     0.00666
 0.95401     0.01000
 0.93707     0.01374
 0.91898     0.01777
 0.90019     0.02196
 0.88101     0.02624
 0.86247     0.03036
 0.84584     0.03403
 0.83140     0.03721
 0.81860     0.04002
 0.80685     0.04257
 0.79572     0.04498
 0.78485     0.04730
 0.77405     0.04960
 0.76316     0.05188
 0.75211     0.05416
 0.74088     0.05644
 0.72950     0.05871
 0.71805     0.06095
 0.70659     0.06314
 0.69515     0.06528
 0.68375     0.06735
 0.67239     0.06937
 0.66104     0.07134
 0.64968     0.07326
 0.63831     0.07512
 0.62691     0.07694
 0.61550     0.07871
 0.60408     0.08042
 0.59265     0.08207
 0.58122     0.08366
 0.56978     0.08518
 0.55833     0.08664
 0.54687     0.08802
 0.53540     0.08934
 0.52392     0.09057
 0.51243     0.09173
 0.50094     0.09280
 0.48944     0.09378
 0.47793     0.09470
 0.46642     0.09557
 0.45490     0.09637
 0.44338     0.09710
 0.43186     0.09776
 0.42033     0.09834
 0.40879     0.09883
 0.39726     0.09924
 0.38572     0.09958
 0.37418     0.09984
 0.36263     0.10001
 0.35109     0.10007
 0.33955     0.10007
 0.32800     0.09998
 0.31646     0.09983
 0.30492     0.09956
 0.29338     0.09919
 0.28185     0.09874
 0.27032     0.09819
 0.25879     0.09757
 0.24727     0.09686
 0.23575     0.09607
 0.22424     0.09520
 0.21274     0.09424
 0.20124     0.09317
 0.18976     0.09198
 0.17829     0.09066
 0.16683     0.08922
 0.15543     0.08769
 0.14370     0.08595
 0.13127     0.08389
 0.11868     0.08153
 0.10644     0.07894
 0.09481     0.07614
 0.08397     0.07324
 0.07412     0.07033
 0.06528     0.06742
 0.05737     0.06453
 0.05034     0.06170
 0.04408     0.05891
 0.03852     0.05618
 0.03354     0.05351
 0.02907     0.05093
 0.02507     0.04843
 0.02148     0.04600
 0.01825     0.04362
 0.01533     0.04131
 0.01273     0.03898
 0.01036     0.03666
 0.00825     0.03431
 0.00640     0.03193
 0.00478     0.02954
 0.00341     0.02715
 0.00227     0.02476
 0.00135     0.02238
 0.00067     0.02001
 0.00022     0.01768
 0.00000     0.01540
 0.00000     0.01314
 0.00024     0.01083
 0.00076     0.00851
 0.00155     0.00617
 0.00261     0.00384
 0.00392     0.00151
 0.00546    -0.00080
 0.00715    -0.00316
 0.00904    -0.00554
 0.01127    -0.00784
 0.01386    -0.01003
 0.01680    -0.01215
 0.02008    -0.01425
 0.02372    -0.01633
 0.02779    -0.01839
 0.03236    -0.02043
 0.03749    -0.02252
 0.04324    -0.02470
 0.04974    -0.02695
 0.05712    -0.02925
 0.06549    -0.03168
 0.07494    -0.03417
 0.08559    -0.03672
 0.09738    -0.03930
 0.11007    -0.04185
 0.12327    -0.04427
 0.13655    -0.04645
 0.14921    -0.04831
 0.16098    -0.04986
 0.17234    -0.05118
 0.18374    -0.05238
 0.19525    -0.05349
 0.20676    -0.05452
 0.21825    -0.05549
 0.22976    -0.05637
 0.24128    -0.05715
 0.25280    -0.05786
 0.26433    -0.05852
 0.27585    -0.05915
 0.28738    -0.05973
 0.29891    -0.06027
 0.31045    -0.06076
 0.32198    -0.06122
 0.33352    -0.06164
 0.34506    -0.06204
 0.35659    -0.06242
 0.36813    -0.06277
 0.37967    -0.06310
 0.39121    -0.06339
 0.40275    -0.06365
 0.41429    -0.06388
 0.42584    -0.06408
 0.43738    -0.06423
 0.44892    -0.06432
 0.46047    -0.06435
 0.47201    -0.06429
 0.48355    -0.06410
 0.49509    -0.06381
 0.50663    -0.06340
 0.51816    -0.06292
 0.52969    -0.06235
 0.54122    -0.06170
 0.55274    -0.06100
 0.56426    -0.06026
 0.57578    -0.05948
 0.58729    -0.05866
 0.59880    -0.05782
 0.61032    -0.05695
 0.62183    -0.05608
 0.63334    -0.05520
 0.64485    -0.05431
 0.65635    -0.05340
 0.66786    -0.05248
 0.67937    -0.05156
 0.69087    -0.05062
 0.70238    -0.04967
 0.71388    -0.04869
 0.72539    -0.04769
 0.73688    -0.04667
 0.74836    -0.04562
 0.75984    -0.04453
 0.77134    -0.04340
 0.78288    -0.04221
 0.79442    -0.04097
 0.80586    -0.03968
 0.81712    -0.03834
 0.82834    -0.03693
 0.83988    -0.03540
 0.85236    -0.03365
 0.86634    -0.03156
 0.88176    -0.02907
 0.89769    -0.02627
 0.91351    -0.02321
 0.92912    -0.01990
 0.94427    -0.01640
 0.95857    -0.01284
 0.97167    -0.00934
 0.98343    -0.00598
 0.99380    -0.00284
 1.00000    -0.00089
