# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,PJHNJODFZO,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,48,41
# x,y,z,u,w
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.600000000000000089e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.700000000000000178e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.799999999999999822e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.899999999999999911e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.100000000000000089e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.200000000000000178e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.299999999999999822e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.399999999999999911e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.600000000000000089e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.700000000000000178e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.899999999999999911e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00
1.116415589782084467e-01, 5.785103251821810399e-02, 1.073360150760649390e-17, 2.500000000000000000e-01, 0.000000000000000000e+00
1.116415589782084883e-01, 5.709258425072012699e-02, -9.454508424294846142e-03, 2.500000000000000000e-01, 1.000000000000000056e-01
1.116415589782084883e-01, 5.489896942529542967e-02, -1.837868349856353750e-02, 2.500000000000000000e-01, 2.000000000000000111e-01
1.116415589782084883e-01, 5.139278300754809847e-02, -2.666891188643494628e-02, 2.500000000000000000e-01, 2.999999999999999889e-01
1.116415589782084883e-01, 4.669661996308208107e-02, -3.422158025153795857e-02, 2.500000000000000000e-01, 4.000000000000000222e-01
1.116415589782084883e-01, 4.093307525750142228e-02, -4.093307525750142228e-02, 2.500000000000000000e-01, 5.000000000000000000e-01
1.116415589782084605e-01, 3.422158025153795857e-02, -4.669661996308208107e-02, 2.500000000000000000e-01, 5.999999999999999778e-01
1.116415589782084605e-01, 2.666891188643495669e-02, -5.139278300754808460e-02, 2.500000000000000000e-01, 6.999999999999999556e-01
1.116415589782084328e-01, 1.837868349856353750e-02, -5.489896942529542967e-02, 2.500000000000000000e-01, 8.000000000000000444e-01
1.116415589782084328e-01, 9.454508424294846142e-03, -5.709258425072011311e-02, 2.500000000000000000e-01, 9.000000000000000222e-01
1.116415589782084328e-01, -1.170938346284344789e-17, -5.785103251821811787e-02, 2.500000000000000000e-01, 1.000000000000000000e+00
1.116415589782084328e-01, -9.454508424294873897e-03, -5.709258425072011311e-02, 2.500000000000000000e-01, 1.100000000000000089e+00
1.116415589782084328e-01, -1.837868349856355485e-02, -5.489896942529542967e-02, 2.500000000000000000e-01, 1.199999999999999956e+00
1.116415589782084467e-01, -2.666891188643497057e-02, -5.139278300754807766e-02, 2.500000000000000000e-01, 1.300000000000000044e+00
1.116415589782084605e-01, -3.422158025153795857e-02, -4.669661996308208107e-02, 2.500000000000000000e-01, 1.399999999999999911e+00
1.116415589782084883e-01, -4.093307525750142228e-02, -4.093307525750140841e-02, 2.500000000000000000e-01, 1.500000000000000000e+00
1.116415589782085022e-01, -4.669661996308209495e-02, -3.422158025153793082e-02, 2.500000000000000000e-01, 1.600000000000000089e+00
1.116415589782085160e-01, -5.139278300754808460e-02, -2.666891188643493935e-02, 2.500000000000000000e-01, 1.699999999999999956e+00
1.116415589782085438e-01, -5.489896942529542967e-02, -1.837868349856352709e-02, 2.500000000000000000e-01, 1.800000000000000044e+00
1.116415589782085160e-01, -5.709258425072011311e-02, -9.454508424294849611e-03, 2.500000000000000000e-01, 1.899999999999999911e+00
1.116415589782085438e-01, -5.785103251821810399e-02, 1.110223024625156294e-17, 2.500000000000000000e-01, 2.000000000000000000e+00
1.116415589782085160e-01, -5.709258425072010618e-02, 9.454508424294873897e-03, 2.500000000000000000e-01, 2.100000000000000089e+00
1.116415589782085022e-01, -5.489896942529541579e-02, 1.837868349856356526e-02, 2.500000000000000000e-01, 2.200000000000000178e+00
1.116415589782084883e-01, -5.139278300754809153e-02, 2.666891188643494282e-02, 2.500000000000000000e-01, 2.299999999999999822e+00
1.116415589782084883e-01, -4.669661996308208107e-02, 3.422158025153795163e-02, 2.500000000000000000e-01, 2.399999999999999911e+00
1.116415589782084605e-01, -4.093307525750140841e-02, 4.093307525750142228e-02, 2.500000000000000000e-01, 2.500000000000000000e+00
1.116415589782084605e-01, -3.422158025153793776e-02, 4.669661996308208107e-02, 2.500000000000000000e-01, 2.600000000000000089e+00
1.116415589782084467e-01, -2.666891188643494282e-02, 5.139278300754809847e-02, 2.500000000000000000e-01, 2.700000000000000178e+00
1.116415589782084605e-01, -1.837868349856356873e-02, 5.489896942529542273e-02, 2.500000000000000000e-01, 2.799999999999999822e+00
1.116415589782084605e-01, -9.454508424294866958e-03, 5.709258425072010618e-02, 2.500000000000000000e-01, 2.899999999999999911e+00
1.116415589782084883e-01, -6.274884917887398298e-18, 5.785103251821810399e-02, 2.500000000000000000e-01, 3.000000000000000000e+00
1.116415589782084883e-01, 9.454508424294856550e-03, 5.709258425072010618e-02, 2.500000000000000000e-01, 3.100000000000000089e+00
1.116415589782085022e-01, 1.837868349856355832e-02, 5.489896942529542273e-02, 2.500000000000000000e-01, 3.200000000000000178e+00
1.116415589782085022e-01, 2.666891188643493935e-02, 5.139278300754809847e-02, 2.500000000000000000e-01, 3.299999999999999822e+00
1.116415589782084883e-01, 3.422158025153793082e-02, 4.669661996308208107e-02, 2.500000000000000000e-01, 3.399999999999999911e+00
1.116415589782084883e-01, 4.093307525750140841e-02, 4.093307525750142228e-02, 2.500000000000000000e-01, 3.500000000000000000e+00
1.116415589782084605e-01, 4.669661996308208107e-02, 3.422158025153795163e-02, 2.500000000000000000e-01, 3.600000000000000089e+00
1.116415589782084605e-01, 5.139278300754809847e-02, 2.666891188643494282e-02, 2.500000000000000000e-01, 3.700000000000000178e+00
1.116415589782084467e-01, 5.489896942529542273e-02, 1.837868349856356526e-02, 2.500000000000000000e-01, 3.799999999999999822e+00
1.116415589782084605e-01, 5.709258425072010618e-02, 9.454508424294873897e-03, 2.500000000000000000e-01, 3.899999999999999911e+00
1.116415589782084605e-01, 5.785103251821810399e-02, 1.111182667136707693e-17, 2.500000000000000000e-01, 4.000000000000000000e+00
2.104496128984809089e-01, 1.025347108370908145e-01, 1.431146867680865853e-17, 5.000000000000000000e-01, 0.000000000000000000e+00
2.104496128984809367e-01, 1.011917224698116596e-01, -1.673249536444061658e-02, 5.000000000000000000e-01, 1.000000000000000056e-01
2.104496128984809367e-01, 9.730627467183865231e-02, -3.254350358865299581e-02, 5.000000000000000000e-01, 2.000000000000000111e-01
2.104496128984809367e-01, 9.109364339896861007e-02, -4.724305755581752198e-02, 5.000000000000000000e-01, 2.999999999999999889e-01
2.104496128984809367e-01, 8.276910460699832273e-02, -6.064119014911457939e-02, 5.000000000000000000e-01, 4.000000000000000222e-01
2.104496128984809367e-01, 7.254793425172456622e-02, -7.254793425172455235e-02, 5.000000000000000000e-01, 5.000000000000000000e-01
2.104496128984809367e-01, 6.064119014911457939e-02, -8.276910460699832273e-02, 5.000000000000000000e-01, 5.999999999999999778e-01
2.104496128984809367e-01, 4.724305755581752891e-02, -9.109364339896859619e-02, 5.000000000000000000e-01, 6.999999999999999556e-01
2.104496128984808812e-01, 3.254350358865299581e-02, -9.730627467183865231e-02, 5.000000000000000000e-01, 8.000000000000000444e-01
2.104496128984808812e-01, 1.673249536444061311e-02, -1.011917224698116458e-01, 5.000000000000000000e-01, 9.000000000000000222e-01
2.104496128984808812e-01, -1.561251128379126385e-17, -1.025347108370908145e-01, 5.000000000000000000e-01, 1.000000000000000000e+00
2.104496128984808534e-01, -1.673249536444065821e-02, -1.011917224698116458e-01, 5.000000000000000000e-01, 1.100000000000000089e+00
2.104496128984808812e-01, -3.254350358865301662e-02, -9.730627467183863843e-02, 5.000000000000000000e-01, 1.199999999999999956e+00
2.104496128984809089e-01, -4.724305755581754973e-02, -9.109364339896858231e-02, 5.000000000000000000e-01, 1.300000000000000044e+00
2.104496128984809367e-01, -6.064119014911457939e-02, -8.276910460699830885e-02, 5.000000000000000000e-01, 1.399999999999999911e+00
2.104496128984809367e-01, -7.254793425172456622e-02, -7.254793425172453847e-02, 5.000000000000000000e-01, 1.500000000000000000e+00
2.104496128984809644e-01, -8.276910460699833660e-02, -6.064119014911453776e-02, 5.000000000000000000e-01, 1.600000000000000089e+00
2.104496128984809922e-01, -9.109364339896859619e-02, -4.724305755581750810e-02, 5.000000000000000000e-01, 1.699999999999999956e+00
2.104496128984809922e-01, -9.730627467183865231e-02, -3.254350358865297499e-02, 5.000000000000000000e-01, 1.800000000000000044e+00
2.104496128984809922e-01, -1.011917224698116458e-01, -1.673249536444062352e-02, 5.000000000000000000e-01, 1.899999999999999911e+00
2.104496128984809922e-01, -1.025347108370908145e-01, 1.480297366166875059e-17, 5.000000000000000000e-01, 2.000000000000000000e+00
2.104496128984809922e-01, -1.011917224698116319e-01, 1.673249536444065474e-02, 5.000000000000000000e-01, 2.100000000000000089e+00
2.104496128984809644e-01, -9.730627467183862456e-02, 3.254350358865303744e-02, 5.000000000000000000e-01, 2.200000000000000178e+00
2.104496128984809367e-01, -9.109364339896861007e-02, 4.724305755581750116e-02, 5.000000000000000000e-01, 2.299999999999999822e+00
2.104496128984809367e-01, -8.276910460699830885e-02, 6.064119014911456551e-02, 5.000000000000000000e-01, 2.399999999999999911e+00
2.104496128984809367e-01, -7.254793425172455235e-02, 7.254793425172455235e-02, 5.000000000000000000e-01, 2.500000000000000000e+00
2.104496128984809367e-01, -6.064119014911456551e-02, 8.276910460699832273e-02, 5.000000000000000000e-01, 2.600000000000000089e+00
2.104496128984809089e-01, -4.724305755581750116e-02, 9.109364339896861007e-02, 5.000000000000000000e-01, 2.700000000000000178e+00
2.104496128984809367e-01, -3.254350358865304438e-02, 9.730627467183863843e-02, 5.000000000000000000e-01, 2.799999999999999822e+00
2.104496128984809367e-01, -1.673249536444064781e-02, 1.011917224698116319e-01, 5.000000000000000000e-01, 2.899999999999999911e+00
2.104496128984809367e-01, -8.366513223849864397e-18, 1.025347108370908145e-01, 5.000000000000000000e-01, 3.000000000000000000e+00
2.104496128984809367e-01, 1.673249536444063393e-02, 1.011917224698116319e-01, 5.000000000000000000e-01, 3.100000000000000089e+00
2.104496128984809644e-01, 3.254350358865303050e-02, 9.730627467183863843e-02, 5.000000000000000000e-01, 3.200000000000000178e+00
2.104496128984809644e-01, 4.724305755581749422e-02, 9.109364339896861007e-02, 5.000000000000000000e-01, 3.299999999999999822e+00
2.104496128984809367e-01, 6.064119014911455163e-02, 8.276910460699832273e-02, 5.000000000000000000e-01, 3.399999999999999911e+00
2.104496128984809367e-01, 7.254793425172455235e-02, 7.254793425172455235e-02, 5.000000000000000000e-01, 3.500000000000000000e+00
2.104496128984809367e-01, 8.276910460699830885e-02, 6.064119014911456551e-02, 5.000000000000000000e-01, 3.600000000000000089e+00
2.104496128984809367e-01, 9.109364339896862395e-02, 4.724305755581750116e-02, 5.000000000000000000e-01, 3.700000000000000178e+00
2.104496128984809089e-01, 9.730627467183863843e-02, 3.254350358865303744e-02, 5.000000000000000000e-01, 3.799999999999999822e+00
2.104496128984809367e-01, 1.011917224698116319e-01, 1.673249536444065474e-02, 5.000000000000000000e-01, 3.899999999999999911e+00
2.104496128984809367e-01, 1.025347108370908145e-01, 1.481576889515610154e-17, 5.000000000000000000e-01, 4.000000000000000000e+00
2.964241617608173729e-01, 1.340510349566181036e-01, 1.073360150760649390e-17, 7.500000000000000000e-01, 0.000000000000000000e+00
2.964241617608173729e-01, 1.322974146572745979e-01, -2.183396082043731479e-02, 7.500000000000000000e-01, 1.000000000000000056e-01
2.964241617608173729e-01, 1.272219157396296263e-01, -4.249446027026836797e-02, 7.500000000000000000e-01, 2.000000000000000111e-01
2.964241617608173729e-01, 1.191025811742615625e-01, -6.172243700814770972e-02, 7.500000000000000000e-01, 2.999999999999999889e-01
2.964241617608173729e-01, 1.082174539317486972e-01, -7.925882969272989020e-02, 7.500000000000000000e-01, 4.000000000000000222e-01
2.964241617608173729e-01, 9.484457698266940406e-02, -9.484457698266940406e-02, 7.500000000000000000e-01, 5.000000000000000000e-01
2.964241617608173729e-01, 7.925882969272989020e-02, -1.082174539317486972e-01, 7.500000000000000000e-01, 5.999999999999999778e-01
2.964241617608173729e-01, 6.172243700814771666e-02, -1.191025811742615348e-01, 7.500000000000000000e-01, 6.999999999999999556e-01
2.964241617608173729e-01, 4.249446027026836797e-02, -1.272219157396296263e-01, 7.500000000000000000e-01, 8.000000000000000444e-01
2.964241617608173174e-01, 2.183396082043730785e-02, -1.322974146572745979e-01, 7.500000000000000000e-01, 9.000000000000000222e-01
2.964241617608173174e-01, -1.170938346284344789e-17, -1.340510349566181036e-01, 7.500000000000000000e-01, 1.000000000000000000e+00
2.964241617608173174e-01, -2.183396082043734948e-02, -1.322974146572745979e-01, 7.500000000000000000e-01, 1.100000000000000089e+00
2.964241617608173729e-01, -4.249446027026838185e-02, -1.272219157396296263e-01, 7.500000000000000000e-01, 1.199999999999999956e+00
2.964241617608173729e-01, -6.172243700814773748e-02, -1.191025811742615348e-01, 7.500000000000000000e-01, 1.300000000000000044e+00
2.964241617608173729e-01, -7.925882969272986245e-02, -1.082174539317486972e-01, 7.500000000000000000e-01, 1.399999999999999911e+00
2.964241617608173729e-01, -9.484457698266941794e-02, -9.484457698266939019e-02, 7.500000000000000000e-01, 1.500000000000000000e+00
2.964241617608173729e-01, -1.082174539317487111e-01, -7.925882969272984857e-02, 7.500000000000000000e-01, 1.600000000000000089e+00
2.964241617608173729e-01, -1.191025811742615348e-01, -6.172243700814769585e-02, 7.500000000000000000e-01, 1.699999999999999956e+00
2.964241617608174284e-01, -1.272219157396296263e-01, -4.249446027026835410e-02, 7.500000000000000000e-01, 1.800000000000000044e+00
2.964241617608173729e-01, -1.322974146572745979e-01, -2.183396082043732173e-02, 7.500000000000000000e-01, 1.899999999999999911e+00
2.964241617608174284e-01, -1.340510349566181036e-01, 1.110223024625156294e-17, 7.500000000000000000e-01, 2.000000000000000000e+00
2.964241617608173729e-01, -1.322974146572745702e-01, 2.183396082043734601e-02, 7.500000000000000000e-01, 2.100000000000000089e+00
2.964241617608173729e-01, -1.272219157396295985e-01, 4.249446027026841655e-02, 7.500000000000000000e-01, 2.200000000000000178e+00
2.964241617608173729e-01, -1.191025811742615625e-01, 6.172243700814768891e-02, 7.500000000000000000e-01, 2.299999999999999822e+00
2.964241617608173729e-01, -1.082174539317486972e-01, 7.925882969272986245e-02, 7.500000000000000000e-01, 2.399999999999999911e+00
2.964241617608173729e-01, -9.484457698266940406e-02, 9.484457698266940406e-02, 7.500000000000000000e-01, 2.500000000000000000e+00
2.964241617608173729e-01, -7.925882969272984857e-02, 1.082174539317486972e-01, 7.500000000000000000e-01, 2.600000000000000089e+00
2.964241617608173729e-01, -6.172243700814768891e-02, 1.191025811742615625e-01, 7.500000000000000000e-01, 2.700000000000000178e+00
2.964241617608173729e-01, -4.249446027026842349e-02, 1.272219157396296263e-01, 7.500000000000000000e-01, 2.799999999999999822e+00
2.964241617608173729e-01, -2.183396082043734254e-02, 1.322974146572745702e-01, 7.500000000000000000e-01, 2.899999999999999911e+00
2.964241617608173729e-01, -6.274884917887398298e-18, 1.340510349566181036e-01, 7.500000000000000000e-01, 3.000000000000000000e+00
2.964241617608173729e-01, 2.183396082043733213e-02, 1.322974146572745702e-01, 7.500000000000000000e-01, 3.100000000000000089e+00
2.964241617608173729e-01, 4.249446027026840961e-02, 1.272219157396296263e-01, 7.500000000000000000e-01, 3.200000000000000178e+00
2.964241617608173729e-01, 6.172243700814768197e-02, 1.191025811742615625e-01, 7.500000000000000000e-01, 3.299999999999999822e+00
2.964241617608173729e-01, 7.925882969272984857e-02, 1.082174539317486972e-01, 7.500000000000000000e-01, 3.399999999999999911e+00
2.964241617608173729e-01, 9.484457698266940406e-02, 9.484457698266940406e-02, 7.500000000000000000e-01, 3.500000000000000000e+00
2.964241617608173729e-01, 1.082174539317486972e-01, 7.925882969272986245e-02, 7.500000000000000000e-01, 3.600000000000000089e+00
2.964241617608173729e-01, 1.191025811742615764e-01, 6.172243700814768891e-02, 7.500000000000000000e-01, 3.700000000000000178e+00
2.964241617608173729e-01, 1.272219157396296263e-01, 4.249446027026841655e-02, 7.500000000000000000e-01, 3.799999999999999822e+00
2.964241617608173729e-01, 1.322974146572745702e-01, 2.183396082043734601e-02, 7.500000000000000000e-01, 3.899999999999999911e+00
2.964241617608173729e-01, 1.340510349566181036e-01, 1.111182667136707693e-17, 7.500000000000000000e-01, 4.000000000000000000e+00
3.695652055652178247e-01, 1.524000048767999715e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
3.695652055652178247e-01, 1.504096608131089696e-01, -2.475890479228493035e-02, 1.000000000000000000e+00, 1.000000000000000056e-01
3.695652055652177692e-01, 1.446458926286683933e-01, -4.823155354340966094e-02, 1.000000000000000000e+00, 2.000000000000000111e-01
3.695652055652177692e-01, 1.354195963334269281e-01, -7.010705024342551994e-02, 1.000000000000000000e+00, 2.999999999999999889e-01
3.695652055652177137e-01, 1.230416679373332323e-01, -9.007449888238386326e-02, 1.000000000000000000e+00, 4.000000000000000222e-01
3.695652055652177137e-01, 1.078230034503359774e-01, -1.078230034503359774e-01, 1.000000000000000000e+00, 5.000000000000000000e-01
3.695652055652177137e-01, 9.007449888238386326e-02, -1.230416679373332184e-01, 1.000000000000000000e+00, 5.999999999999999778e-01
3.695652055652177137e-01, 7.010705024342553382e-02, -1.354195963334269004e-01, 1.000000000000000000e+00, 6.999999999999999556e-01
3.695652055652177692e-01, 4.823155354340964707e-02, -1.446458926286683933e-01, 1.000000000000000000e+00, 8.000000000000000444e-01
3.695652055652178247e-01, 2.475890479228491994e-02, -1.504096608131089696e-01, 1.000000000000000000e+00, 9.000000000000000222e-01
3.695652055652178247e-01, 0.000000000000000000e+00, -1.524000048767999715e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
3.695652055652177692e-01, -2.475890479228494770e-02, -1.504096608131089696e-01, 1.000000000000000000e+00, 1.100000000000000089e+00
3.695652055652177692e-01, -4.823155354340964707e-02, -1.446458926286683933e-01, 1.000000000000000000e+00, 1.199999999999999956e+00
3.695652055652177137e-01, -7.010705024342553382e-02, -1.354195963334269004e-01, 1.000000000000000000e+00, 1.300000000000000044e+00
3.695652055652177692e-01, -9.007449888238383551e-02, -1.230416679373332323e-01, 1.000000000000000000e+00, 1.399999999999999911e+00
3.695652055652177137e-01, -1.078230034503359774e-01, -1.078230034503359774e-01, 1.000000000000000000e+00, 1.500000000000000000e+00
3.695652055652177692e-01, -1.230416679373332323e-01, -9.007449888238383551e-02, 1.000000000000000000e+00, 1.600000000000000089e+00
3.695652055652177137e-01, -1.354195963334269004e-01, -7.010705024342551994e-02, 1.000000000000000000e+00, 1.699999999999999956e+00
3.695652055652177692e-01, -1.446458926286683933e-01, -4.823155354340964707e-02, 1.000000000000000000e+00, 1.800000000000000044e+00
3.695652055652177692e-01, -1.504096608131089696e-01, -2.475890479228494423e-02, 1.000000000000000000e+00, 1.899999999999999911e+00
3.695652055652178247e-01, -1.524000048767999715e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
3.695652055652178247e-01, -1.504096608131089696e-01, 2.475890479228494423e-02, 1.000000000000000000e+00, 2.100000000000000089e+00
3.695652055652178247e-01, -1.446458926286683655e-01, 4.823155354340968870e-02, 1.000000000000000000e+00, 2.200000000000000178e+00
3.695652055652178247e-01, -1.354195963334269281e-01, 7.010705024342549219e-02, 1.000000000000000000e+00, 2.299999999999999822e+00
3.695652055652178247e-01, -1.230416679373332323e-01, 9.007449888238383551e-02, 1.000000000000000000e+00, 2.399999999999999911e+00
3.695652055652178247e-01, -1.078230034503359774e-01, 1.078230034503359774e-01, 1.000000000000000000e+00, 2.500000000000000000e+00
3.695652055652177692e-01, -9.007449888238383551e-02, 1.230416679373332323e-01, 1.000000000000000000e+00, 2.600000000000000089e+00
3.695652055652177692e-01, -7.010705024342549219e-02, 1.354195963334269281e-01, 1.000000000000000000e+00, 2.700000000000000178e+00
3.695652055652177137e-01, -4.823155354340970258e-02, 1.446458926286683655e-01, 1.000000000000000000e+00, 2.799999999999999822e+00
3.695652055652177692e-01, -2.475890479228494770e-02, 1.504096608131089696e-01, 1.000000000000000000e+00, 2.899999999999999911e+00
3.695652055652177137e-01, 0.000000000000000000e+00, 1.524000048767999715e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
3.695652055652177692e-01, 2.475890479228494770e-02, 1.504096608131089696e-01, 1.000000000000000000e+00, 3.100000000000000089e+00
3.695652055652177137e-01, 4.823155354340970258e-02, 1.446458926286683655e-01, 1.000000000000000000e+00, 3.200000000000000178e+00
3.695652055652177692e-01, 7.010705024342549219e-02, 1.354195963334269281e-01, 1.000000000000000000e+00, 3.299999999999999822e+00
3.695652055652177692e-01, 9.007449888238383551e-02, 1.230416679373332323e-01, 1.000000000000000000e+00, 3.399999999999999911e+00
3.695652055652178247e-01, 1.078230034503359774e-01, 1.078230034503359774e-01, 1.000000000000000000e+00, 3.500000000000000000e+00
3.695652055652177692e-01, 1.230416679373332323e-01, 9.007449888238383551e-02, 1.000000000000000000e+00, 3.600000000000000089e+00
3.695652055652177692e-01, 1.354195963334269559e-01, 7.010705024342549219e-02, 1.000000000000000000e+00, 3.700000000000000178e+00
3.695652055652177692e-01, 1.446458926286683655e-01, 4.823155354340968870e-02, 1.000000000000000000e+00, 3.799999999999999822e+00
3.695652055652177692e-01, 1.504096608131089696e-01, 2.475890479228494423e-02, 1.000000000000000000e+00, 3.899999999999999911e+00
3.695652055652177137e-01, 1.524000048767999715e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
